objectid,parentid,title,creator,date,date-is-approximate?,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,youtubeid,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
hc_0116,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0115_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0115_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0115_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0115.txt
hc_0117,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0116_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0116_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0116_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0116.txt
hc_0118,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0117_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0117_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0117_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0117.txt
hc_0119,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0118_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0118_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0118_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0118.txt
hc_0120,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0119_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0119_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0119_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0119.txt
hc_0121,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0120_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0120_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0120_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0120.txt
hc_0122,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0121_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0121_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0121_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0121.txt
hc_0123,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0122_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0122_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0122_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0122.txt
hc_0124,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0123_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0123_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0123_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0123.txt
hc_0125,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0124_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0124_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0124_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0124.txt
hc_0126,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0125_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0125_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0125_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0125.txt
hc_0127,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0126_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0126_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0126_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0126.txt
hc_0128,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0127_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0127_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0127_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0127.txt
hc_0129,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0128_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0128_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0128_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0128.txt
hc_0130,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0129_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0129_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0129_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0129.txt
hc_0131,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0130_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0130_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0130_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0130.txt
hc_0132,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0131_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0131_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0131_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0131.txt
hc_0133,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0132_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0132_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0132_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0132.txt
hc_0134,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0133_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0133_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0133_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0133.txt
hc_0135,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0134_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0134_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0134_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0134.txt
hc_0136,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0135_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0135_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0135_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0135.txt
hc_0137,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0136_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0136_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0136_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0136.txt
hc_0138,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0137_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0137_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0137_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0137.txt
hc_0139,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0138_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0138_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0138_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0138.txt
hc_0140,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0139_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0139_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0139_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0139.txt
hc_0141,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0140_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0140_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0140_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0140.txt
hc_0142,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0141_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0141_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0141_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0141.txt
hc_0143,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0142_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0142_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0142_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0142.txt
hc_0144,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0143_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0143_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0143_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0143.txt
hc_0145,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0144_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0144_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0144_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0144.txt
hc_0146,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0145_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0145_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0145_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0145.txt
hc_0147,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0146_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0146_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0146_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0146.txt
hc_0148,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0147_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0147_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0147_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0147.txt
hc_0149,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0148_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0148_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0148_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0148.txt
hc_0150,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0149_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0149_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0149_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0149.txt
hc_0151,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0150_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0150_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0150_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0150.txt
hc_0152,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0151_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0151_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0151_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0151.txt
hc_0153,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0152_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0152_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0152_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0152.txt
hc_0154,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0153_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0153_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0153_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0153.txt
hc_0155,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0154_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0154_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0154_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0154.txt
hc_0156,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0155_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0155_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0155_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0155.txt
hc_0157,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0156_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0156_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0156_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0156.txt
hc_0158,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0157_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0157_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0157_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0157.txt
hc_0159,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0158_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0158_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0158_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0158.txt
hc_0160,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0159_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0159_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0159_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0159.txt
hc_0161,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0160_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0160_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0160_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0160.txt
hc_0162,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0161_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0161_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0161_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0161.txt
hc_0163,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0162_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0162_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0162_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0162.txt
hc_0164,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0163_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0163_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0163_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0163.txt
hc_0165,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0164_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0164_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0164_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0164.txt
hc_0166,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0165_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0165_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0165_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0165.txt
hc_0167,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0166_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0166_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0166_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0166.txt
hc_0168,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0167_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0167_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0167_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0167.txt
hc_0169,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0168_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0168_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0168_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0168.txt
hc_0170,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0169_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0169_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0169_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0169.txt
hc_0171,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0170_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0170_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0170_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0170.txt
hc_0172,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0171_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0171_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0171_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0171.txt
hc_0173,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0172_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0172_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0172_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0172.txt
hc_0174,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0173_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0173_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0173_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0173.txt
